code,name,fund_type,规模(亿),window,strategy,annualized_return_pct,max_drawdown_pct,sharpe_ratio,win_rate_pct,total_return_pct,vs_lump_sum_pct,score
019702,易方达上证科创板成长ETF联接发起式A,指数型-股票,2.47,0.5y,价值平均法,77.53,9.18,2.708,100.0,33.24,-15.62,44.03
159603,科创创业ETF天弘,指数型-股票,31.83,0.5y,价值平均法,80.37,6.5,2.509,80.0,34.3,-8.59,44.02
588390,科创创业ETF博时,指数型-股票,2.06,0.5y,价值平均法,80.26,6.54,2.523,80.0,34.26,-8.31,44.02
007120,睿远成长价值混合C,混合型-偏股,16.56,0.5y,价值平均法,75.19,6.97,2.611,100.0,32.36,-9.91,44.01
018230,易方达全球优质企业混合(QDII)C(人民币份额),QDII-混合偏股,14.15,0.5y,价值平均法,75.49,9.27,2.925,100.0,32.47,-13.89,43.97
501205,鹏华创新未来混合(LOF)C,混合型-偏股,17.62,0.5y,价值平均法,97.97,14.43,2.027,40.0,40.7,-7.47,43.97
588400,科创创业ETF嘉实,指数型-股票,14.16,0.5y,价值平均法,80.13,6.56,2.529,80.0,34.21,-8.78,43.93
588380,科创创业ETF富国,指数型-股票,25.51,0.5y,价值平均法,80.02,6.55,2.511,80.0,34.17,-8.61,43.87
588300,科创创业50ETF招商,指数型-股票,15.21,0.5y,价值平均法,79.99,6.58,2.525,80.0,34.16,-8.76,43.86
016485,中欧成长先锋混合A,混合型-偏股,3.73,0.5y,价值平均法,83.61,6.3,2.205,66.7,35.5,-2.81,43.82
159783,科创创业50ETF华夏,指数型-股票,45.52,0.5y,价值平均法,79.92,6.53,2.505,80.0,34.14,-8.58,43.82
013340,创金合信芯片产业股票发起C,股票型,3.38,0.5y,价值平均法,85.03,13.45,2.418,80.0,36.03,-13.1,43.76
002064,华富产业升级灵活配置混合A,混合型-灵活,2.54,0.5y,价值平均法,83.31,10.86,2.423,80.0,35.39,-10.72,43.68
159780,科创创业50ETF南方,指数型-股票,29.38,0.5y,价值平均法,79.67,6.62,2.492,80.0,34.04,-8.42,43.68
000717,融通转型三动力灵活配置混合A,混合型-灵活,2.4,0.5y,价值平均法,77.16,7.87,2.412,100.0,33.1,-13.25,43.67
000805,中银新经济灵活配置混合A,混合型-灵活,2.08,0.5y,价值平均法,82.02,13.32,2.906,80.0,34.92,-16.24,43.58
000756,建信潜力新蓝筹股票A,股票型,3.4,0.5y,价值平均法,78.54,17.34,2.934,100.0,33.62,-21.88,43.54
018177,华夏科创50指数增强A,指数型-股票,4.76,0.5y,价值平均法,82.65,12.78,2.404,80.0,35.15,-8.04,43.43
001297,平安智慧中国混合,混合型-灵活,3.05,0.5y,价值平均法,81.67,14.24,2.748,80.0,34.78,-11.91,43.41
017484,财通资管数字经济混合发起式C,混合型-偏股,45.11,0.5y,价值平均法,84.37,15.72,2.764,80.0,35.78,-21.33,43.38
008254,华宝致远混合(QDII)C,QDII-混合偏股,3.94,0.5y,价值平均法,89.55,13.85,2.33,60.0,37.68,-11.92,43.27
018178,华夏科创50指数增强C,指数型-股票,3.51,0.5y,价值平均法,82.23,12.8,2.391,80.0,34.99,-7.9,43.25
110010,易方达价值成长混合,混合型-灵活,29.09,0.5y,价值平均法,87.09,9.88,2.289,60.0,36.78,-7.15,43.25
003961,易方达瑞程灵活配置混合A,混合型-灵活,3.76,0.5y,价值平均法,77.7,13.32,2.747,100.0,33.31,-19.86,43.24
213003,宝盈策略增长混合,混合型-偏股,15.02,0.5y,价值平均法,90.19,14.97,2.163,60.0,37.91,-9.5,43.23
000939,中银研究精选灵活配置混合A,混合型-灵活,2.07,0.5y,价值平均法,81.01,13.54,2.882,80.0,34.54,-15.52,43.2
018036,长城全球新能源车股票发起式(QDII)C,QDII-普通股票,9.93,0.5y,价值平均法,80.06,10.68,2.692,80.0,34.19,-10.63,43.19
009651,海富通成长甄选混合A,混合型-偏股,2.0,0.5y,价值平均法,78.2,9.06,2.83,83.3,33.49,-13.63,43.14
021313,景顺长城沪港深精选股票C,股票型,3.76,0.5y,价值平均法,75.23,7.13,2.554,100.0,32.37,-16.95,43.13
004616,中欧电子信息产业沪港深股票A,股票型,11.61,0.5y,价值平均法,82.48,12.2,2.247,80.0,35.09,-7.44,43.09
165313,建信优势动力混合(LOF),混合型-偏股,4.36,0.5y,价值平均法,77.0,17.43,2.935,100.0,33.04,-22.04,42.97
009008,平安科技创新混合A,混合型-偏股,3.97,0.5y,价值平均法,84.74,15.02,2.287,80.0,35.92,-15.42,42.96
001210,天弘互联网混合A,混合型-灵活,3.75,0.5y,价值平均法,80.5,11.03,3.159,66.7,34.35,-13.08,42.89
012844,工银瑞信恒兴6个月持有混合A,混合型-偏股,3.64,0.5y,价值平均法,82.02,7.79,2.57,60.0,34.91,-4.07,42.83
112002,易方达策略成长二号混合,混合型-偏股,10.84,0.5y,价值平均法,81.78,12.99,2.472,80.0,34.83,-12.84,42.78
012907,鹏扬中证科创创业50ETF联接A,指数型-股票,8.74,0.5y,价值平均法,76.5,6.18,2.534,80.0,32.85,-8.23,42.76
005763,中欧电子信息产业沪港深股票C,股票型,15.34,0.5y,价值平均法,81.61,12.24,2.221,80.0,34.76,-7.14,42.74
001951,金鹰改革红利混合,混合型-灵活,8.22,0.5y,价值平均法,75.45,13.56,2.59,100.0,32.46,-13.25,42.67
022981,天弘中证科创创业50ETF联接Y,指数型-股票,2.63,0.5y,价值平均法,76.25,6.21,2.517,80.0,32.76,-8.09,42.63
009009,平安科技创新混合C,混合型-偏股,2.62,0.5y,价值平均法,83.87,15.06,2.267,80.0,35.6,-15.14,42.62
012894,天弘中证科创创业50ETF联接A,指数型-股票,5.72,0.5y,价值平均法,76.22,6.22,2.515,80.0,32.75,-8.08,42.61
013313,富国中证科创创业50ETF联接A,指数型-股票,3.03,0.5y,价值平均法,76.67,6.53,2.486,80.0,32.92,-8.03,42.59
012908,鹏扬中证科创创业50ETF联接C,指数型-股票,3.57,0.5y,价值平均法,76.09,6.21,2.519,80.0,32.7,-8.1,42.57
013314,富国中证科创创业50ETF联接C,指数型-股票,2.36,0.5y,价值平均法,76.58,6.55,2.482,80.0,32.88,-8.0,42.55
012895,天弘中证科创创业50ETF联接C,指数型-股票,25.36,0.5y,价值平均法,76.01,6.23,2.508,80.0,32.67,-8.02,42.51
012846,恒越蓝筹精选混合,混合型-偏股,3.18,0.5y,价值平均法,76.44,13.42,3.107,80.0,32.83,-12.46,42.41
013534,鹏华沃鑫混合A,混合型-偏股,8.27,0.5y,价值平均法,70.27,4.42,2.88,80.0,30.49,-5.68,42.41
007355,汇添富科技创新混合A,混合型-灵活,71.5,0.5y,价值平均法,76.09,10.22,2.859,83.3,32.7,-12.46,42.35
159597,创业板成长ETF易方达,指数型-股票,3.04,0.5y,价值平均法,71.23,5.96,2.53,100.0,30.85,-13.21,42.32
516050,科技龙头ETF工银,指数型-股票,2.37,0.5y,价值平均法,77.74,8.84,2.605,80.0,33.32,-11.76,42.3
000828,宏利转型机遇股票A,股票型,23.42,0.5y,价值平均法,69.21,6.9,2.955,100.0,30.08,-13.59,42.26
017234,永赢睿恒混合A,混合型-偏股,7.61,0.5y,价值平均法,74.19,9.16,2.642,100.0,31.98,-19.86,42.21
013304,易方达中证科创创业50联接A,指数型-股票,16.86,0.5y,价值平均法,75.08,6.19,2.506,80.0,32.32,-8.07,42.16
022910,易方达中证科创创业50联接Y,指数型-股票,3.86,0.5y,价值平均法,75.09,6.19,2.505,80.0,32.32,-8.07,42.16
012800,宏利转型机遇股票C,股票型,2.07,0.5y,价值平均法,68.93,6.91,2.943,100.0,29.97,-13.5,42.13
018122,永赢数字经济智选混合发起A,混合型-偏股,7.47,0.5y,价值平均法,82.48,16.23,1.95,80.0,35.09,-6.87,42.07
005726,国泰价值精选灵活配置混合A,混合型-灵活,2.18,0.5y,价值平均法,72.45,10.1,2.867,100.0,31.32,-18.96,42.06
159781,科创创业ETF易方达,指数型-股票,103.54,0.5y,价值平均法,80.39,6.5,2.527,60.0,34.31,-8.83,42.04
013310,华夏科创创业50ETF联接A,指数型-股票,4.99,0.5y,价值平均法,74.85,6.23,2.491,80.0,32.23,-7.96,42.03
013305,易方达中证科创创业50联接C,指数型-股票,12.28,0.5y,价值平均法,74.77,6.21,2.495,80.0,32.2,-7.98,42.02
019571,诺安优化配置混合C,混合型-偏股,18.93,0.5y,价值平均法,80.0,12.89,2.342,80.0,34.16,-10.73,42.02
588360,科创创业ETF国泰,指数型-股票,2.73,0.5y,价值平均法,80.26,6.52,2.548,60.0,34.26,-9.13,42.01
013298,南方中证科创创业50ETF联接A,指数型-股票,2.65,0.5y,价值平均法,74.93,6.37,2.474,80.0,32.26,-7.75,41.99
007356,汇添富科技创新混合C,混合型-灵活,43.0,0.5y,价值平均法,75.2,10.27,2.828,83.3,32.36,-12.21,41.96
018123,永赢数字经济智选混合发起C,混合型-偏股,33.71,0.5y,价值平均法,82.09,16.26,1.94,80.0,34.94,-6.72,41.92
022368,永赢睿恒混合C,混合型-偏股,17.51,0.5y,价值平均法,73.52,9.2,2.624,100.0,31.73,-19.66,41.92
163412,兴全轻资产混合(LOF),混合型-偏股,24.89,0.5y,价值平均法,67.3,8.34,3.277,100.0,29.34,-14.63,41.9
013311,华夏科创创业50ETF联接C,指数型-股票,2.61,0.5y,价值平均法,74.53,6.25,2.481,80.0,32.11,-7.86,41.89
013299,南方中证科创创业50ETF联接C,指数型-股票,2.79,0.5y,价值平均法,74.63,6.39,2.464,80.0,32.15,-7.66,41.85
159782,双创50ETF银华,指数型-股票,6.66,0.5y,价值平均法,79.71,6.39,2.53,60.0,34.06,-8.75,41.84
000979,景顺长城沪港深精选股票A,股票型,63.14,0.5y,价值平均法,75.96,7.09,2.573,83.3,32.65,-17.19,41.77
011447,长江新能源产业混合发起C,混合型-偏股,2.3,0.5y,价值平均法,73.19,11.57,2.224,100.0,31.6,-7.97,41.65
022739,申万菱信新能源汽车主题灵活配置混合C,混合型-灵活,10.98,0.5y,价值平均法,79.88,12.21,1.592,80.0,34.12,3.81,41.63
004745,长盛创新驱动混合A,混合型-灵活,4.68,0.5y,价值平均法,75.95,14.24,2.966,80.0,32.65,-14.57,41.61
017483,财通资管数字经济混合发起式A,混合型-偏股,7.32,0.5y,价值平均法,84.82,15.69,2.776,60.0,35.95,-21.48,41.56
501226,长城全球新能源车股票发起式(QDII)A,QDII-普通股票,5.78,0.5y,价值平均法,80.89,10.64,2.714,60.0,34.5,-10.87,41.53
000603,易方达创新驱动灵活配置混合,混合型-灵活,22.88,0.5y,价值平均法,73.26,13.14,2.651,100.0,31.63,-18.93,41.49
180031,银华中小盘混合,混合型-偏股,33.93,0.5y,价值平均法,80.85,15.48,2.353,80.0,34.48,-17.64,41.46
023402,广发全球精选股票(QDII)人民币F,QDII-普通股票,4.57,0.5y,价值平均法,68.07,7.85,2.681,100.0,29.64,-8.25,41.44
159939,信息技术ETF广发,指数型-股票,9.49,0.5y,价值平均法,77.46,13.12,2.38,80.0,33.21,-8.43,41.4
013274,长城优化升级混合C,混合型-偏股,2.42,0.5y,价值平均法,72.01,17.01,3.101,100.0,31.15,-24.29,41.37
013303,招商中证科创创业50ETF联接C,指数型-股票,2.43,0.5y,价值平均法,73.24,6.29,2.47,80.0,31.62,-7.71,41.37
021277,广发全球精选股票(QDII)人民币C,QDII-普通股票,33.07,0.5y,价值平均法,67.89,7.85,2.676,100.0,29.57,-8.23,41.36
159909,TMT50ETF招商,指数型-股票,5.08,0.5y,价值平均法,74.16,7.87,2.631,83.3,31.97,-13.97,41.35
012899,兴银中证科创创业50指数C,指数型-股票,2.13,0.5y,价值平均法,73.12,6.33,2.461,80.0,31.57,-7.63,41.29
004148,圆信永丰多策略,混合型-偏股,3.35,0.5y,价值平均法,75.59,15.09,2.921,83.3,32.51,-18.19,41.27
100022,富国天瑞强势混合A,混合型-灵活,36.36,0.5y,价值平均法,79.97,8.42,2.643,60.0,34.15,-12.56,41.24
512770,战略新兴ETF华夏,指数型-股票,2.23,0.5y,价值平均法,73.6,7.82,2.681,80.0,31.76,-11.18,41.23
001192,摩根整合驱动混合A,混合型-灵活,2.43,0.5y,价值平均法,68.97,9.15,2.629,100.0,29.99,-10.13,41.21
000534,长盛高端装备混合A,混合型-灵活,9.98,0.5y,价值平均法,74.76,14.32,3.001,80.0,32.2,-16.0,41.11
501075,万家科创主题灵活配置混合(LOF)A,混合型-灵活,4.08,0.5y,价值平均法,71.52,8.98,3.003,83.3,30.96,-13.54,41.11
007887,东方红启元三年持有混合B,混合型-灵活,10.74,0.5y,价值平均法,65.79,6.36,3.007,100.0,28.76,-15.59,41.05
910007,东方红启元三年持有混合A,混合型-灵活,5.11,0.5y,价值平均法,65.48,6.38,2.994,100.0,28.64,-15.49,40.91
017485,长盛高端装备混合C,混合型-灵活,3.56,0.5y,价值平均法,74.17,14.34,2.976,80.0,31.97,-15.77,40.86
001409,工银互联网加股票,股票型,24.9,0.5y,价值平均法,66.63,8.51,2.979,100.0,29.09,-14.87,40.85
011884,工银景气优选混合A,混合型-偏股,4.39,0.5y,价值平均法,71.93,7.54,2.561,80.0,31.12,-6.56,40.83
011885,工银景气优选混合C,混合型-偏股,2.18,0.5y,价值平均法,71.33,7.58,2.536,80.0,30.89,-6.38,40.55
010180,华夏科技龙头两年持有混合,混合型-偏股,9.25,0.5y,价值平均法,80.06,13.23,2.909,60.0,34.19,-19.63,40.54
100060,富国高新技术产业混合,混合型-偏股,12.2,0.5y,价值平均法,70.55,11.12,2.53,100.0,30.6,-17.52,40.53
009863,富国创新趋势股票A,股票型,36.19,0.5y,价值平均法,72.37,6.23,2.251,80.0,31.29,-8.3,40.45
001156,申万菱信新能源汽车主题灵活配置混合A,混合型-灵活,20.5,0.5y,价值平均法,81.68,12.19,1.659,60.0,34.79,2.99,40.37
017724,银华心质混合C,混合型-偏股,2.43,0.5y,价值平均法,77.06,11.87,2.18,80.0,33.06,-14.43,40.28
006025,诺安优化配置混合A,混合型-偏股,6.77,0.5y,价值平均法,80.52,12.87,2.356,60.0,34.36,-10.89,40.23
159807,科技ETF易方达,指数型-股票,7.41,0.5y,价值平均法,72.39,10.56,2.561,80.0,31.3,-8.87,40.22
270028,广发制造业精选混合A,混合型-偏股,12.46,0.5y,价值平均法,73.21,11.49,2.501,83.3,31.61,-12.8,40.2
163411,兴全精选混合,混合型-偏股,20.76,0.5y,价值平均法,62.63,8.62,3.657,100.0,27.53,-24.64,40.05
